UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
-1.7050803195355122,-1.191084895375596,-0.3380416704365194,-0.8043973362338772,-0.6515397980526278,0.8209691594912709,-0.9792836209700579,0.7115546780760811,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.704585447871157,-1.190723253070616,-0.3380416704365194,-0.7574929200533619,-0.5879439173251723,-0.15600564466495198,0.07718484580000713,0.7428953737824907,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.704090576206802,-1.1903616107656363,-0.3380416704365194,-0.7574929200533619,-0.5879439173251723,-0.3470342376563922,0.24661846782916805,0.7742360694889004,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.7035957045424468,-1.1899999684606564,-0.3380416704365194,-0.7574929200533619,-0.5879439173251723,-0.15054768486519654,0.03731811120490977,0.8055767651953101,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.7031008328780917,0.9762374383683801,1.3318889527502387,-0.7574929200533619,-0.6515397980526278,0.6572303654986078,-1.0390837228627032,0.8369174609017197,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.7026059612137368,-1.1896383261556767,-0.3380416704365194,-0.7574929200533619,-0.5879439173251723,-0.8873722578321803,1.4426205056820718,0.8839285044613342,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.7021110895493816,-1.1892766838506967,-0.3380416704365194,-0.7574929200533619,-0.5879439173251723,-0.8055028608358488,1.2632202000041364,0.9152692001677438,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.7016162178850265,0.9765990806733599,1.3318889527502387,-0.7574929200533619,-0.6515397980526278,0.28063113931548284,-0.1719822454193478,0.9466098958741535,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.7011213462206713,-1.188915041545717,-0.3380416704365194,-0.7574929200533619,-0.6515397980526278,1.574167611857521,-1.6968848436818005,0.993620939433768,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.7006264745563162,0.9769607229783397,1.3318889527502387,-0.7105885038728732,-0.6515397980526278,1.4813822952616786,-1.3978843342185745,1.0249616351401776,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.700131602891961,-1.188553399240737,-0.3380416704365194,-0.6636840876923579,-0.5879439173251723,-0.09596808686764219,-0.13211551082425116,1.071972678699792,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.699636731227606,-1.1881917569357574,-0.3380416704365194,-0.6636840876923579,-0.5879439173251723,-0.8000449010360933,0.5157189263460716,1.1033133744062018,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6991418595632508,0.9773223652833195,1.3318889527502387,-0.7105885038728732,-0.7151356787800836,0.7554736418942057,-1.1188171920528969,1.1346540701126113,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.698646987898896,-1.5599600464549976,-2.0079722936232773,-0.7574929200533619,-0.7151356787800836,-0.407071795453702,0.4160520898583297,1.1816651136722258,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6981521162345408,-1.1878301146307777,-0.3380416704365194,-0.7574929200533619,-0.7151356787800836,-0.07413624766862045,-0.7500498970482516,1.26001685293825,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6976572445701856,-1.1874684723257978,-0.3380416704365194,-0.7105885038728732,-0.6515397980526278,-0.7127175442400063,2.5688557579935565,1.2913575486446596,-0.06669535901431167,-0.12923999956395546,9.544907708191563,10.096592319717985,-0.049340487900312355,1
-1.6971623729058305,0.9776840075882993,1.3318889527502387,-0.7105885038728732,-0.6515397980526278,2.092673792834287,-1.7267848946281228,1.3226982443510693,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6966675012414754,-1.187106830020818,-0.3380416704365194,-0.7105885038728732,-0.5879439173251723,-0.4834832326502781,0.5555856609411683,1.3697092879106838,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6961726295771202,-1.1867451877158381,-0.3380416704365194,-0.7105885038728732,-0.5879439173251723,-0.9364938960299792,0.445952140804652,1.4010499836170935,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.695677757912765,-1.1863835454108584,-0.3380416704365194,-0.6636840876923579,-0.5879439173251723,0.28063113931548284,-0.4909161221801224,1.432390679323503,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6951828862484102,-1.1860219031058785,-0.3380416704365194,-0.7105885038728732,-0.6515397980526278,0.32975277751328175,-0.760016580697026,1.4637313750299128,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.694688014584055,-1.1856602608008988,-0.3380416704365194,-0.7574929200533619,-0.7151356787800836,-0.8819142980324248,0.675185864726459,1.4950720707363225,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6941931429197,-1.1852986184959189,-0.3380416704365194,-0.7574929200533619,-0.7151356787800836,-0.4343615944524792,0.7947860685117489,1.526412766442732,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6936982712553448,-1.1849369761909392,-0.3380416704365194,-0.7574929200533619,-0.7151356787800836,-0.46710935325101177,0.13698494769265174,1.5577534621491418,14.993546999056067,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,1
-1.6932033995909896,-1.1845753338859593,-0.3380416704365194,-0.7574929200533619,-0.7151356787800836,-0.7782130618370716,1.1535866798676202,-1.7016788913174623,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6927085279266345,-1.1842136915809796,-0.3380416704365194,-0.7574929200533619,-0.7151356787800836,-0.7563812226380499,-0.20188229636567082,-1.6703381956110526,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6922136562622794,-1.559598404150018,-2.0079722936232773,-0.7574929200533619,-0.778731559507503,-0.5216889512485662,0.9941197414872329,-1.6389974999046428,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6917187845979242,-1.1838520492759996,-0.3380416704365194,-0.7105885038728732,-0.7151356787800836,-0.494399152249789,0.7549193339166522,-1.5606457606386188,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6912239129335693,-1.18349040697102,-0.3380416704365194,-0.7105885038728732,-0.7151356787800836,-0.47802527285052265,0.08715152944878075,-1.529305064932209,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6907290412692142,-1.1831287646660402,-0.3380416704365194,-0.6636840876923579,-0.6515397980526278,-0.39069791605443566,0.0173847439073618,-1.4979643692257996,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.690234169604859,-1.1827671223610603,-0.3380416704365194,-0.7105885038728732,-0.7151356787800836,-0.6472220266429412,0.7648860175654266,-1.4666236735193898,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.689739297940504,0.978045649893279,1.3318889527502387,-0.6636840876923579,-0.6515397980526278,1.4377186168636351,-1.3081841813796065,-1.43528297781298,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6892444262761488,-1.559236761845038,-2.0079722936232773,-0.6636840876923579,-0.6515397980526278,-0.5708105894463651,0.396118722560781,-1.3882719342533656,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6887495546117937,-1.1824054800560806,-0.3380416704365194,-0.6636840876923579,-0.6515397980526278,0.018649068927221946,-0.8098499989408967,-1.3099201949873416,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6882546829474385,0.9784072921982588,1.3318889527502387,-0.6636840876923579,-0.6515397980526278,-0.6635959060422074,0.525685609994846,-1.2785794992809318,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6877598112830836,0.9787689345032387,1.3318889527502387,-0.7105885038728732,-0.7151356787800836,-0.29245463965883783,-0.04241535798528352,-1.2315684557213173,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6872649396187285,-1.1820438377511007,-0.3380416704365194,-0.7105885038728732,-0.7151356787800836,1.159362667076108,-1.4078510178673485,-1.1845574121617028,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6867700679543733,-1.181682195446121,-0.3380416704365194,-0.7105885038728732,-0.7151356787800836,1.5796255716572765,-1.4975511707063165,-1.1532167164552933,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6862751962900182,0.9791305768082185,1.3318889527502387,-0.7105885038728732,-0.7151356787800836,1.0174557122824666,-1.278284130433284,-1.1218760207488836,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.685780324625663,-1.181320553141141,-0.3380416704365194,-0.6167796715118425,-0.6515397980526278,-0.494399152249789,0.30641856972181336,-1.074864977189269,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.685285452961308,-1.1809589108361613,-0.3380416704365194,-0.6636840876923579,-0.7151356787800836,0.4443699333081459,-0.7998833152921226,-1.0435242814828596,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6847905812969528,0.9794922191131983,1.3318889527502387,-0.6636840876923579,-0.6515397980526278,-1.034737172425577,1.2233534654090399,-1.0121835857764498,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.684295709632598,0.9798538614181781,1.3318889527502387,-0.6636840876923579,-0.6515397980526278,0.18784582271964043,-0.4610160712338001,-0.9651725422168353,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6838008379682428,0.9802155037231579,1.3318889527502387,-0.7105885038728732,-0.7151356787800836,1.1429887876768416,-0.9992169882676066,-0.9181614986572209,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6833059663038876,-1.1805972685311814,-0.3380416704365194,-0.7105885038728732,-0.778731559507503,-0.06322032806910959,-0.7201498461019287,-0.8711504550976064,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6828110946395325,-1.1802356262262017,-0.3380416704365194,-0.7574929200533619,-0.778731559507503,-0.09596808686764219,0.445952140804652,-0.8398097593911967,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6823162229751774,-1.1798739839212218,-0.3380416704365194,-0.7574929200533619,-0.7151356787800836,1.699700687251896,-1.487584487057542,-0.8084690636847871,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6818213513108222,-1.179512341616242,-0.3380416704365194,-0.7574929200533619,-0.778731559507503,2.4583570994179014,-1.9161518839548328,-0.7771283679783775,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.681326479646467,-1.1791506993112622,-0.3380416704365194,-0.7574929200533619,-0.778731559507503,0.07868662672453174,0.06721816215123279,-0.7457876722719677,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.680831607982112,0.9805771460281377,1.3318889527502387,-0.7574929200533619,-0.778731559507503,-0.5435207904475878,0.05725147850245845,-0.7144469765655581,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.680336736317757,-1.1787890570062824,-0.3380416704365194,-0.7574929200533619,-0.8423274402349586,-0.494399152249789,0.34628530431691,-0.6674359330059436,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.679841864653402,-1.1784274147013027,-0.3380416704365194,-0.7574929200533619,-0.8423274402349586,0.2751731795157274,-0.879616784482316,-0.636095237299534,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
-1.6793469929890468,-1.1780657723963228,-0.3380416704365194,-0.7574929200533619,-0.8423274402349586,-0.5216889512485662,0.8545861704043942,-0.6047545415931244,-0.06669535901431167,-0.12923999956395546,-0.10476790667570174,-0.09904331761985327,-0.049340487900312355,0
